,time,0,1,2,3,4,5,6
23,265,0.0006275606665440137,0.00010192588888457976,0.0005306124421622371,99.78637099266052,0.0576215039473027,0.11377698974683881,0.04096979973837733
24,270,0.003519565871101804,0.0005484251232701354,0.0017913360352395102,97.36247658729553,1.710686832666397,0.20414520986378193,0.7168359123170376
25,275,0.03257649659644812,0.0034034517739200965,0.032146391458809376,92.79535412788391,1.9387120380997658,0.37007739301770926,4.827738553285599
26,280,0.013117484922986478,0.00019485662505758228,0.00596718855376821,3.560106083750725,0.4626507870852947,0.1262146164663136,95.83175778388977
27,285,0.0012503494872362353,5.4120697257076245e-06,0.002058544851024635,0.0587974616792053,0.0009437421795155387,0.006845423195045441,99.93009567260742
28,290,0.0010033420949184801,1.5350240190059594e-06,0.0006576753094122978,0.0014754758012713864,0.0014988011571404058,0.003831015055766329,99.9915361404419
29,295,1.8165320625485037e-05,5.668728333962925e-09,2.160563639108659e-05,5.7556485444365535e-05,5.089260568524878e-06,0.0006268972811085405,99.99927282333374
30,300,1.784569718665807e-05,2.4226624179002343e-09,2.7413017278377083e-05,2.435849353332742e-05,4.0144879420722646e-06,0.004666692984756082,99.99525547027588
31,305,1.8667718393317045e-05,2.706536036956031e-09,3.2947136219263484e-05,4.1023400854101055e-05,4.1585636267882364e-06,0.005700942710973322,99.99419450759888
32,310,5.273942065286974e-05,7.009675478952815e-09,2.5271921799685515e-05,4.5139975668462284e-05,1.6974519212453743e-05,0.012929411605000496,99.98692274093628
33,315,0.002146390761481598,4.559727262432034e-07,0.000860632280819118,0.00021812343220517505,0.0005230453552940162,0.10586081771180034,99.89039897918701
34,320,0.0007419268058583839,2.982185165478768e-07,0.00024403045699727954,0.0003492955556794186,0.0005151306595507776,0.14281334588304162,99.8553216457367
35,325,0.011502099368954077,4.846830936600099e-07,0.0036154946428723633,0.005597657218459062,0.0008369283932552207,81.93116784095764,18.047279119491577
36,330,6.762339239685389e-05,3.277308632809728e-09,8.103987738650176e-05,1.072238919874735e-06,1.2405901372858352e-05,99.99973773956299,9.967923233489273e-05
37,335,1.1537139954498343e-05,1.0772123210794904e-10,6.119001483284592e-06,2.6802299962769283e-09,2.39353004083398e-07,99.99997615814209,4.24824353473241e-07
38,340,0.0001542409222565766,5.046824763654811e-09,2.334560065264668e-05,2.7064570029544655e-08,1.2096542434392177e-05,99.99980926513672,2.5487521426725834e-06
39,345,0.0003844757884507999,4.9628297998927096e-09,1.2280433736577834e-05,4.1558018137877184e-08,9.499589737060887e-06,99.99957084655762,2.687211804186518e-05
40,350,0.0002106365172949154,2.8239074273406217e-09,7.125373713279259e-06,3.868839970611049e-08,7.910330879212779e-06,99.99973773956299,3.841635418666556e-05
41,355,0.14408298302441835,6.46102771284518e-07,8.513239890817204e-05,3.507338774966229e-06,0.00014203387763700448,99.85492825508118,0.0007546402230218519
42,360,0.31338613480329514,1.8294830539389295e-06,0.0003454136958680465,2.657731101862737e-05,0.0002248490091005806,99.68438148498535,0.00163678741955664
43,365,42.381471395492554,9.571622285875492e-05,0.0021770269086118788,0.00014158614476400544,0.0008266908480436541,57.60930776596069,0.00597297512285877
44,370,80.61255812644958,0.006049750300007872,0.11930083855986595,0.027152561233378947,0.015654282469768077,19.050121307373047,0.16916802851483226
45,375,91.59772992134094,0.021628610556945205,0.7095810957252979,0.25197952054440975,0.019457739836070687,6.22435174882412,1.175280287861824
46,380,98.82522225379944,0.021876831306144595,0.17311868723481894,0.013351680536288768,0.004239529152982868,0.1910473918542266,0.7711440790444613
47,385,97.91111350059509,0.0019266311937826686,0.05828723660670221,0.0026492922188481316,0.0004337051905167755,1.556848455220461,0.4687418695539236
48,390,43.10784339904785,0.0012294758562347852,0.6324887275695801,0.007665157318115234,0.0014227282008505426,18.335682153701782,37.91366517543793
49,395,41.13661050796509,0.0007034266673144884,0.2881253371015191,0.0009416355169378221,0.000705748243490234,57.40460157394409,1.168310735374689
50,400,88.38369846343994,0.0014555887901224196,0.5294009111821651,0.002448220402584411,0.0003263954113208456,7.2434671223163605,3.839205950498581
51,405,53.22869420051575,0.0009596970812708605,7.644586265087128,0.001594016794115305,0.0001843374093368766,36.965638399124146,2.1583490073680878
52,410,95.1900064945221,0.020191042858641595,0.7395550142973661,0.0011148738849442452,0.00033848380098788766,4.022238031029701,0.02654730633366853
53,415,78.12012434005737,0.06012025405652821,1.9325772300362587,0.0004440103566594189,0.000603764237894211,19.88002210855484,0.006100687096477486
54,420,93.07151436805725,0.10831191902980208,5.14364093542099,0.00040115405681717675,0.00013907356333220378,1.6636360436677933,0.012354583304841071
55,425,97.04003930091858,2.5642408058047295,0.3428645199164748,0.00010959224709949922,0.0005781847448815824,0.05135440151207149,0.000813286897027865
56,430,20.95387727022171,0.04505139077082276,71.37325406074524,0.0005337415132089518,5.0192784328828566e-05,7.613698393106461,0.013535017205867916
57,435,42.50478446483612,3.4767761826515198,52.56498456001282,0.000865849870024249,0.0001652657942941005,1.4523017220199108,0.00012676588312388049
58,440,8.261005580425262,11.679262667894363,79.8352599143982,0.006141582707641646,0.00147489799928735,0.21626155357807875,0.0005904964382352773
59,445,34.257104992866516,8.358228951692581,57.20648765563965,0.0009246889021596871,0.00019243473161623115,0.17695141723379493,0.00011803214192696032
60,450,0.03092969418503344,0.8594929240643978,99.10786747932434,0.00040222143979917746,1.1466233473811371e-05,0.001275000067835208,2.2866612425787025e-05
61,455,0.3769327886402607,0.9287874214351177,98.68710041046143,0.0016703757864888757,7.241209232233814e-05,0.003446757182246074,0.00198551297216909
62,460,14.368456602096558,38.73851001262665,46.83698117733002,0.011637478019110858,0.0014149849448585883,0.04100036749150604,0.001994934609683696
63,465,66.77519679069519,15.195485949516296,17.67095774412155,0.0013341619705897756,0.0061328973970375955,0.3498261095955968,0.0010740616744442377
64,470,72.77658581733704,1.837196759879589,24.392639100551605,0.0006805616067140363,0.0011059232747356873,0.9851979091763496,0.0066022992541547865
65,475,2.617300860583782,0.03646964905783534,96.48794531822205,0.00018327294810660533,1.723203553183339e-05,0.8576108142733574,0.00046719137571926694
66,480,0.2976436400786042,0.01212734350701794,99.59854483604431,6.682374760202947e-05,2.8366809345925503e-06,0.09144850773736835,0.00016238240050370223
67,485,0.09040591539815068,0.0021376061340561137,98.48802089691162,0.0003283322030256386,2.4413108690168883e-05,1.363141741603613,0.055944419000297785
68,490,0.21459506824612617,0.007012222340563312,99.4588851928711,0.0006500951712951064,0.00012336914778643404,0.2825564704835415,0.03617500187829137
69,495,0.017327431123703718,0.0002866542217816459,99.22628402709961,0.00033737783269316424,7.031771787069374e-06,0.01731429947540164,0.7384380791336298
70,500,0.0012810352018277626,0.00011093854936916614,99.97691512107849,0.0001733100816636579,7.107511468262828e-07,0.0025033132260432467,0.019004932255484164
71,505,0.0019306833564769477,3.936899588552478e-05,99.95418787002563,0.0004134794835408684,5.566142213808689e-07,0.010732756345532835,0.0326930166920647
72,510,0.00023605794012837578,1.2286091077839956e-05,99.97287392616272,0.0002619500037326361,1.682186834273125e-07,0.0005088863872515503,0.026104124845005572
73,515,0.02511053462512791,0.0003262160134909209,99.76838827133179,0.0684959173668176,5.50191430193081e-05,0.07546279230155051,0.062152137979865074
74,520,0.009194642188958824,0.0003413162403376191,99.94434714317322,0.008814557077130303,9.469964368236106e-06,0.03700840752571821,0.0002695392367968452
75,525,0.006772614142391831,0.00042586439121805597,99.9624490737915,0.011825805268017575,1.439283892068488e-05,0.010236167145194486,0.008267016528407112
76,530,0.02511053462512791,0.0003262160134909209,99.76838827133179,0.0684959173668176,5.50191430193081e-05,0.07546279230155051,0.062152137979865074
77,535,0.009194642188958824,0.0003413162403376191,99.94434714317322,0.008814557077130303,9.469964368236106e-06,0.03700840752571821,0.0002695392367968452
78,540,0.0020410880097188056,0.0002986669187521329,99.99445676803589,0.00044473072193795815,2.036803259386488e-06,0.0027188243620912544,5.126320274939644e-05
79,545,0.054396019550040364,0.0008427615284745116,99.84776377677917,0.002150366344721988,1.4650258606252464e-05,0.09454553946852684,0.00028147976536274655
80,550,0.0031534738809568807,0.0006862167992949253,99.98570680618286,0.001665895979385823,7.5009928934832715e-06,0.008674407581565902,0.0001027098846861918
81,555,0.24293160531669855,0.003954334533773363,98.11800718307495,0.036574387922883034,0.00129936815937981,1.5231912955641747,0.07403718773275614
