,time,0,1,2,3,4,5
0,150,0.0004993175480194623,0.0009920488992065657,0.011552894284250215,99.9868392944336,5.0415724217600655e-05,7.367765419985517e-05
1,155,0.0001029074610414682,0.00015843235132706468,0.008273287676274776,99.99134540557861,8.789214120952238e-05,3.0933742323213664e-05
2,160,0.00024063679120445158,0.00045812885218765587,0.2545216353610158,99.74409341812134,0.0005371137831389206,0.00014862320085740066
3,165,0.0021244220988592133,0.049430649960413575,4.743495956063271,95.2000081539154,0.0018107499272446148,0.003120337350992486
4,170,0.004061969957547262,0.004972261376678944,6.153987348079681,93.83181929588318,0.002699883043533191,0.002449909152346663
5,175,0.0021244220988592133,0.049430649960413575,4.743495956063271,95.2000081539154,0.0018107499272446148,0.003120337350992486
6,180,0.0004953543339070166,0.0007215271580207627,0.5000112112611532,99.4985818862915,0.00015819919099158142,3.984315242178127e-05
7,185,0.0006773121185688069,0.004836482912651263,0.08027376607060432,99.91413354873657,5.308063464326551e-05,2.875937923363381e-05
8,190,0.00011454540072008967,0.0009085728379432112,0.09371343767270446,99.90515112876892,6.896869990669074e-05,4.80838082239643e-05
9,195,0.008218381844926625,0.0011941167031181976,94.351726770401,5.630121752619743,0.00735810463083908,0.0013832010154146701
10,200,0.005282694837660529,0.0053890755225438625,93.34534406661987,6.427353620529175,0.01901181531138718,0.19761857111006975
11,205,0.03275825292803347,0.007869437104091048,83.01119804382324,16.8691948056221,0.0317356112645939,0.04724209138657898
12,210,0.0008276513653981965,7.834211146473535e-05,99.86501336097717,0.1321148592978716,0.0012824099030694924,0.0006915727226441959
13,215,0.0033772463211789727,0.0008451051144220401,99.84232187271118,0.14344478258863091,0.004825973519473337,0.005183540997677483
14,220,0.01639310212340206,0.0009615566341381054,99.1018533706665,0.13126488775014877,0.04328297800384462,0.7062467280775309
15,225,0.008548356709070504,0.0012420307939464692,82.37654566764832,17.491774260997772,0.044073915341869,0.07781171589158475
16,230,0.0005354094810172683,0.00015303925238185911,99.94447827339172,0.01761302992235869,0.004317007915233262,0.0329044385580346
17,235,0.0041655868699308485,0.0052448453061515465,73.34717512130737,0.05877146031707525,0.03447374911047518,26.55017077922821
18,240,0.0007877434654801618,0.0004906637514068279,99.81405735015869,0.048693682765588164,0.008700051694177091,0.12727256398648024
19,245,0.00017948472077478073,0.00014180466223479016,99.94947910308838,0.01199282705783844,0.002931380004156381,0.03527174412738532
20,250,0.003849248605547473,0.002628985748742707,98.23198914527893,0.06700266967527568,0.07304034079425037,1.6214918345212936
21,255,0.00031595932341588195,8.633877541797119e-05,98.94638061523438,0.0013959496754978318,0.00800931520643644,1.0438100434839725
22,260,0.0001929812924572616,2.1298298236160917e-05,99.68971014022827,0.00022877834453538526,0.0014122201719146688,0.3084322437644005
23,265,0.0035514822229743004,0.0002092951035592705,65.819650888443,0.0015926592823234387,0.02294933656230569,34.15204584598541
24,270,0.0006825796390330652,1.0729240074169866e-05,0.5194365046918392,5.4373794000639464e-05,0.002333911288587842,99.47746992111206
25,275,0.0008423678082181141,1.7295326415478485e-05,0.02485443837940693,1.5774149630942702e-05,0.0006497876256617019,99.97362494468689
