,time,0,1,2,3,4,5
0,150,0.0002678173359527136,0.004869856275036,0.02170464867958799,99.97215867042542,0.0002524712726881262,0.0007400846698146779
1,155,5.089119667900377e-05,0.00023358459202427184,0.0059696885728044435,99.99369382858276,2.9782199817418586e-05,1.0845358389133253e-05
2,160,0.005000085002393462,0.0016248293832177296,0.027822962147183716,99.93845224380493,0.004961888771504164,0.022132192680146545
3,165,0.023489735031034797,0.009703192336019129,0.09670417057350278,99.2982268333435,0.17826338298618793,0.3936139401048422
4,170,0.00015871117966526072,0.0010390498573542573,0.0019040973711526021,99.99629259109497,0.0001120224510486878,0.0004938544407195877
5,175,4.961983179896379e-06,2.483363630290114e-05,6.163118086988106e-05,99.99990463256836,6.85241658970881e-06,1.7727286305557755e-06
6,180,0.001362302282359451,0.0037859383155591786,0.035876332549378276,99.95684027671814,0.0013775249499303754,0.000755367227611714
7,185,0.0016107876945170574,0.014612895029131323,0.004112627721042372,99.97933506965637,7.2917765692182e-05,0.0002563774842201383
8,190,0.014128560724202543,0.08998823468573391,2.1052751690149307,97.78733253479004,0.0016274558220175095,0.001646900454943534
9,195,0.017455506895203143,0.01090099394787103,15.444114804267883,84.52169895172119,0.004186554360785522,0.001646350028750021
10,200,0.00817451364127919,0.001028259521262953,99.31229948997498,0.6754858419299126,0.0022474532670457847,0.000772567273088498
11,205,0.010983813990605995,0.0009465330549573991,99.17799830436707,0.8032172918319702,0.004185051147942431,0.002669308742042631
12,210,4.946029434904631e-05,1.3404079624024234e-06,99.99692440032959,0.002772752122837119,0.00021712714897148544,4.411315046581876e-05
13,215,0.0016945183233474381,0.000863239802129101,99.95500445365906,0.04123257822357118,0.0005296066774462815,0.0006706805379508296
14,220,1.0765614888441633e-05,5.071039765880414e-06,99.99880790710449,0.001087395958165871,6.0399685253287316e-05,3.182657621891849e-05
15,225,2.29590796152479e-05,1.032831953295954e-06,99.99942779541016,0.00042060432861035224,7.739295710962324e-05,5.753012715103978e-05
16,230,0.00012856717148679309,5.738287995882274e-05,99.99644756317139,0.0013496043720806483,0.0006740743174304953,0.001345562395727029
17,235,0.0016659869288560003,0.00018364265770287602,99.78321194648743,0.2009103074669838,0.0073937342676799744,0.006627472612308338
18,240,11.687988042831421,0.04772169340867549,87.1422529220581,0.25225391145795584,0.1123849069699645,0.7573913782835007
19,245,0.0004031737717014039,4.2957935875165276e-05,99.99657869338989,0.0020916009816573933,0.00039397850741806906,0.00048439619604323525
20,250,0.09318559896200895,0.005852869799127802,99.72755312919617,0.12454024981707335,0.017503330309409648,0.031366824987344444
21,255,0.0008588021046307404,1.0192274402243129e-05,99.96622800827026,0.0007131754500733223,0.005624467667075805,0.026567582972347736
22,260,0.0016478932593599893,4.343106922988227e-05,99.63292479515076,0.0002951158421637956,0.012758966477122158,0.352327199652791
23,265,0.020610113278962672,9.224782502315065e-05,75.17576217651367,0.0005522478659258923,0.046932767145335674,24.756044149398804
24,270,0.012486361083574593,7.97167345467642e-06,0.014144151646178216,7.054181310195418e-05,0.01301438023801893,99.9602735042572
25,275,0.007774246478220448,1.578273689517573e-06,0.003022495911864098,3.835969550891605e-05,0.0205722069949843,99.96860027313232
26,280,0.0018544888007454574,3.193034281423479e-07,9.671571206126828e-05,6.794946472155061e-06,0.004926352630718611,99.99310970306396
27,285,0.030808246810920537,1.975824233113599e-05,0.019987269479315728,0.00019453116237855284,0.4748871084302664,99.47409629821777
28,290,0.20307539962232113,0.00027719772788259434,0.06512675900012255,0.006586529343621805,92.03301668167114,7.691912353038788
29,295,0.2640239428728819,5.110262009111466e-05,0.024132001271937042,0.0003208057250958518,99.43038821220398,0.2810800215229392
30,300,1.135333627462387,0.00011217233577553998,0.006608071271330118,0.0011067159903177526,98.62218499183655,0.23465021513402462
31,305,0.6244789808988571,2.115503292543508e-05,0.0028314098017290235,0.00029167215416237013,99.33977127075195,0.03261403180658817
32,310,0.2177685033529997,1.1995574311640667e-05,0.00028163294700789265,0.0001594949935679324,99.7747004032135,0.007070646825013682
33,315,67.90788173675537,0.002610365299915429,0.004764156255987473,0.002432174551358912,32.057806849479675,0.024508600472472608
34,320,99.86434578895569,0.005421768582891673,0.0007293319868040271,0.0005330638032319257,0.12709640432149172,0.0018797249140334316
35,325,99.96289014816284,0.00949477034737356,0.001282670746149961,0.0003678191660583252,0.023366590903606266,0.0025942830689018592
36,330,99.99682903289795,0.001789321868272964,9.04239755072922e-05,7.471316507690062e-05,0.00046391987780225463,0.0007511234798585065
37,335,99.99690055847168,0.0028164211471448652,4.3183081288589165e-05,3.681448959014233e-05,9.308306516686571e-05,0.00010017565728048794
38,340,99.99698400497437,0.0030050430723349564,5.58030883723859e-06,7.2120130312214314e-06,1.3171080226470622e-06,3.868021991593196e-06
39,345,99.45623278617859,0.5412505473941565,0.0005706305728381267,0.0012204511222080328,0.000455115605291212,0.00028182419100630796
40,350,24.72865879535675,75.25520324707031,0.0011225652997381985,0.014682297478429973,0.00019041389123231056,0.00013143401247361908
41,355,0.028843889595009387,99.96848106384277,7.892126774322605e-06,0.0026720834284787998,1.7072958602426525e-07,4.835652323009754e-07
