,time,0,1,2,3,4,5
0,150,0.0013329406101547647,0.0017800623027142137,0.541163980960846,99.45013523101807,0.0007785421075823251,0.004810322934645228
1,155,0.011612775415414944,0.004531825834419578,0.6635417230427265,99.29145574569702,0.006251002923818305,0.022605039703194052
2,160,0.0028717528039123863,0.0017384985767421313,0.06560440524481237,99.92222785949707,0.0009093670996662695,0.006642139487667009
3,165,0.0013899674740969203,0.0014089106116443872,0.007724697206867859,99.98923540115356,3.4579048246996535e-05,0.0002030932591878809
4,170,1.2025002149584907e-05,1.7587366585303243e-05,0.000886541329236934,99.9990701675415,9.868112726962863e-06,6.269727403918068e-07
5,175,0.0001592968487784674,0.00016536092743990594,2.5415560230612755,97.45751619338989,0.0005099288046039874,8.909466941986466e-05
6,180,0.0007767117494950071,0.00021971306978230132,0.22797626443207264,99.76996779441833,0.000763046136853518,0.00029093182547512697
7,185,0.026849115965887904,0.0004481940322875744,97.09669947624207,1.8910212442278862,0.04156438517384231,0.9434189647436142
8,190,0.014823459787294269,0.00010329570159228751,96.7500627040863,0.10221328120678663,0.040848637581802905,3.0919402837753296
9,195,0.02105255116475746,0.0012848729056713637,66.10614657402039,0.1053236541338265,0.06098930607549846,33.70520770549774
10,200,0.07454383303411305,0.007339089643210173,94.10511255264282,0.2498948248103261,0.016896244778763503,5.546213686466217
11,205,0.0309408875182271,0.007677821849938482,97.03429341316223,0.2772086299955845,0.026623817393556237,2.6232559233903885
12,210,0.0309408875182271,0.007677821849938482,97.03429341316223,0.2772086299955845,0.026623817393556237,2.6232559233903885
13,215,0.21355932112783194,0.0019081326172454283,15.256989002227783,0.028974999440833926,0.11077690869569778,84.3877911567688
14,220,0.0001681060439295834,4.956386234766796e-06,99.98661279678345,0.005013168629375286,0.0019467726815491915,0.006261544331209734
15,225,3.2962682894321915e-05,1.1113495901327042e-06,99.97175335884094,0.00010200194537901552,0.00044844277908850927,0.027665248489938676
16,230,1.0345350887064342e-05,3.9218506220350946e-08,99.98237490653992,8.761868031115227e-06,0.0001278218292100064,0.017472640320193022
17,235,0.000678294054523576,1.2111738101339142e-05,74.43202137947083,0.0003000779997819336,0.00878624923643656,25.558194518089294
18,240,0.0034104745282093063,5.5596519388245724e-06,62.582433223724365,0.000559825139134773,0.017639655561652035,37.39595115184784
19,245,0.000415935983255622,3.8566989601918067e-07,2.526722475886345,1.6495896204560268e-05,0.0016341431546607055,97.47121930122375
20,250,0.00038155849324539304,1.0413787610019654e-07,0.3197578713297844,2.6383746742908443e-06,0.0005552320544666145,99.67930912971497
21,255,9.58944497142511e-05,2.6274373302048737e-09,0.00014790131217523594,1.0477080314430509e-07,0.00016973908714135177,99.99958276748657
22,260,9.73609672882958e-06,1.498382147524513e-10,3.069881060469015e-06,8.703944509580452e-09,7.304500115878909e-06,99.99997615814209
23,265,5.793774704443422e-06,1.2135628060187115e-11,2.8930455253650678e-08,1.5387276522393911e-09,9.474096884787286e-06,99.99998807907104
24,270,5.125738766764698e-06,1.0950581533133302e-11,1.2737902399528878e-08,2.4208314172713408e-09,4.204883623515343e-05,99.99995231628418
25,275,5.2810844408668345e-05,3.612854915409358e-11,1.8319042116576867e-08,1.343356675898022e-08,0.005193480319576338,99.99475479125977
26,280,0.0034134936868213117,6.309006268800932e-10,4.109804940810591e-07,1.7861433443400188e-07,1.7438678070902824,98.25271964073181
27,285,0.03258766664657742,4.2788390886006056e-09,2.5563608119227865e-06,6.25073814930488e-07,15.25881439447403,84.70860123634338
28,290,0.012657337356358767,9.386476838846303e-10,5.142666736901447e-07,2.0198982486618888e-07,95.24021744728088,4.747120290994644
29,295,0.016572262393310666,7.534173805667788e-10,2.651961095168076e-07,5.714718143146058e-08,98.85271787643433,1.1307129636406898
30,300,0.011056018411181867,6.191653960374577e-10,5.270552327907296e-08,8.438524878862097e-09,99.98250603675842,0.006437305273720995
31,305,0.00953460912569426,1.2828045049817494e-09,1.445831121493768e-07,1.7707489641249907e-08,99.9874472618103,0.003014598769368604
32,310,0.0899198988918215,1.764675766624535e-08,4.254157204286457e-06,1.1142528011376385e-07,99.90981817245483,0.0002623533646328724
33,315,98.99657964706421,1.7510949135157716e-05,0.00646700500510633,2.9969544357300038e-05,0.9954145178198814,0.001492199044150766
34,320,99.99837875366211,9.629367241359432e-05,4.766914116771659e-05,2.217037575746872e-06,0.00142041844810592,5.737638275604695e-05
35,325,99.99992847442627,3.6975981743125885e-05,3.064105769112757e-06,3.5405656184650525e-07,2.8763275849996717e-05,9.221991348340453e-06
36,330,99.99983310699463,8.06243747319968e-05,7.304321769652233e-06,7.097502141562018e-07,4.752929498863523e-05,3.081020452100347e-05
37,335,99.991774559021,0.00818878979771398,1.3213011129664665e-05,7.968727544493959e-06,5.065907515700019e-06,1.974761403289449e-05
38,340,51.519763469696045,48.476433753967285,0.0007442651622113772,0.0030473720471491106,3.244419488623862e-06,7.916461441936917e-06
39,345,0.013613518967758864,99.98636245727539,8.316745514491686e-07,2.9029942538727482e-05,1.6344290287503838e-10,2.274007718239268e-09
40,350,0.5946044810116291,99.40525889396667,5.338143438393672e-06,0.00013466200243783533,3.338245999073841e-09,1.0160769448042117e-08
41,355,0.4643355030566454,99.5351791381836,1.0645603509829016e-05,0.00048040001274785027,6.792538531641412e-07,1.1633282115397492e-07
42,360,0.00035508535347617,99.99963045120239,2.864204984298624e-08,8.298441400711454e-06,1.9256720783927816e-10,1.9378051680646324e-10
